gene,entrez,rho,p,chr,start,end,cytoband,on_19p13_3,dist_to_LONP1_Mb,rank
RGS4,5999,-0.16877304285513595,0.0037034457030706747,1,163068775.0,163076802.0,1q23.3,False,,14582
DSC2,1824,-0.1688169593052702,0.0036943961258549336,18,31058545.0,31102600.0,18q12.1,False,,14583
KRT10,3858,-0.16885048691773807,0.003687500777319613,17,40817784.0,40822614.0,17q21.2,False,,14584
STIM1,6786,-0.16886512573444956,0.0036844937846821483,11,3854527.0,4093210.0,11p15.4,False,,14585
KLF3-AS1,79667,-0.16888590340978182,0.0036802296031722237,4,38594512.0,38664952.0,4p14,False,,14586
RBMXL1,494115,-0.16889499364273974,0.0036783654278498296,1,88978813.0,88993002.0,1p22.2,False,,14587
CHRNA3,1136,-0.1689614585928083,0.0036647610921235084,15,78593052.0,78621331.0,15q25.1,False,,14588
RPTN,126638,-0.16903843043551658,0.003649063047254968,1,152153595.0,152159228.0,1q21.3,False,,14589
COL10A1,1300,-0.1690413818098535,0.0036484623411442607,6,116118909.0,116158747.0,6q22.1,False,,14590
RAPGEF3,10411,-0.16904220819466786,0.0036482941594652915,12,47734180.0,47771040.0,12q13.11,False,,14591
SFTPD,6441,-0.16904952760302372,0.0036468048564407022,10,79936423.0,79983996.0,10q22.3,False,,14592
DEPDC5,9681,-0.1690969857023621,0.0036371617447494317,22,31753867.0,31908033.0,22q12.2,False,,14593
EIF5,1983,-0.16912295779652764,0.0036318941925140343,14,103333544.0,103345025.0,14q32.32,False,,14594
SON,6651,-0.16914562435143554,0.003627302697314457,21,33542214.0,33577481.0,21q22.11,False,,14595
HOXD4,3233,-0.1691602631681468,0.0036243401484634544,2,176151545.0,176156078.0,2q31.1,False,,14596
NCAM1,4684,-0.16920087407902362,0.0036161329218102195,11,112961275.0,113278436.0,11q23.2,False,,14597
BICC1,80114,-0.16927324177776626,0.003601549505533304,10,58512756.0,58831435.0,10q21.1,False,,14598
TVP23C,201158,-0.16927831814162575,0.0036005285254780647,17,15502264.0,15563595.0,17p12,False,,14599
KIF5A,3798,-0.1693496233456071,0.003586214966932064,12,57546026.0,57586633.0,12q13.3,False,,14600
HOXA9,3205,-0.1693737065601968,0.003581392231408559,7,27162438.0,27175180.0,7p15.2,False,,14601
SRGAP2,23380,-0.1693831509580752,0.0035795025652317733,1,206203346.0,206464436.0,1q32.1,False,,14602
CSTF2T,23283,-0.16939778977478648,0.0035765753657545207,10,51695486.0,51699595.0,10q21.1,False,,14603
MBD2,8932,-0.16942199104434974,0.003571740794796466,18,54151606.0,54224787.0,18q21.2,False,,14604
ARHGAP30,257106,-0.16944690064375378,0.0035667709012332585,1,161046944.0,161069970.0,1q23.3,False,,14605
YAF2,10138,-0.1694657894395104,0.003563006434690914,12,42157104.0,42238368.0,12q12,False,,14606
XG,7499,-0.16948231713579753,0.0035597154765182335,X,2751798.0,2816500.0,Xp22.33,False,,14607
GGNBP2,79893,-0.16952056694720463,0.0035521098070398867,17,36544888.0,36589866.0,17q12,False,,14608
GPRIN3,285513,-0.16953378910423433,0.0035494841094768836,4,89236383.0,89308066.0,4q22.1,False,,14609
SDR16C5,195814,-0.169568733376384,0.0035425532200203252,8,56300005.0,56320776.0,8q12.1,False,,14610
PRDM5,11107,-0.1695725111355353,0.0035418046688590757,4,120684919.0,120923089.0,4q27,False,,14611
HNRNPF,3185,-0.16963814970078972,0.0035288214254623473,10,43385206.0,43437095.0,10q11.21,False,,14612
CBLN3,643866,-0.16966128847559148,0.0035242548785911795,14,24423886.0,24430972.0,14q12,False,,14613
SERPINB9,5272,-0.16968159393102988,0.00352025190821587,6,2887169.0,2903318.0,6p25.2,False,,14614
C12ORF54,121273,-0.16969670496763523,0.0035172756251084097,12,48482498.0,48496524.0,12q13.11,False,,14615
USP7,7874,-0.16971689236810006,0.0035133030511474705,16,8892094.0,8975328.0,16p13.2,False,,14616
NMD3,51068,-0.16971842708275542,0.003513001208790795,3,161104675.0,161284991.0,3q26.1,False,,14617
TAF12,6883,-0.16980153778408447,0.00349669029985418,1,28587829.0,28648364.0,1p35.3,False,,14618
NOTCH1,4851,-0.1698024822238724,0.0034965053432452742,9,136494433.0,136546048.0,9q34.3,False,,14619
CMAS,55907,-0.16984592645411256,0.0034880069075178513,12,22046174.0,22065674.0,12p12.1,False,,14620
MYOCD,93649,-0.16987248882314532,0.003482820069834064,17,12665890.0,12768949.0,17p12,False,,14621
PDE4DIP,9659,-0.1698898429042468,0.003479435108466592,1,148808140.0,149048286.0,1q21.2,False,,14622
COL22A1,169044,-0.169899287302125,0.0034775942044666585,8,138588235.0,138914072.0,8q24.23,False,,14623
MEMO1,51072,-0.16991487055862442,0.003474558640711042,2,31865060.0,32011230.0,2p22.3,False,,14624
GTF2I,2969,-0.16993564823395668,0.0034705149542739464,7,74650226.0,74760706.0,7q11.23,False,,14625
TSHZ1,10194,-0.17000317567878653,0.003457402383376793,18,75210755.0,75290129.0,18q22.3,False,,14626
ZNF181,339318,-0.17006975868382868,0.003444517144762859,19,34734155.0,34750437.0,19q13.11,False,29.04231,14627
ICMT,23463,-0.17007353644297996,0.003443787372682915,1,6221193.0,6235997.0,1p36.31,False,,14628
TMPRSS11B,132724,-0.1701551124296541,0.0034280629719135123,4,68226653.0,68245694.0,4q13.2,False,,14629
ALOX15B,247,-0.1702606535759441,0.0034078155879612598,17,8039011.0,8049134.0,17p13.1,False,,14630
ZEB2,9839,-0.17033089628516418,0.0033944000764401195,2,144364364.0,144521057.0,2q22.3,False,,14631
NNAT,4826,-0.17036619472223435,0.0033876765751776824,20,37521201.0,37523690.0,20q11.23,False,,14632
ALDH3B2,222,-0.1703738682955105,0.003386216541653094,11,67662155.0,67681224.0,11q13.2,False,,14633
GPCPD1,56261,-0.17039606263052454,0.003381996883186021,20,5544404.0,5611058.0,20p12.3,False,,14634
TMEM65,157378,-0.17040314592893324,0.0033806511866339554,8,124305120.0,124372711.0,8q24.13,False,,14635
CCDC68,80323,-0.17046642339471796,0.0033686511334490975,18,54901027.0,54959519.0,18q21.2,False,,14636
KLK12,43849,-0.17053501333430932,0.0033556872056439823,19,51029092.0,51035230.0,19q13.41,False,45.337247,14637
ACOT11,26027,-0.17055661739445593,0.003351613272958246,1,54542257.0,54639215.0,1p32.3,False,,14638
GPR19,2842,-0.17057928394936384,0.00334734380008762,12,12660047.0,12715990.0,12p13.1,False,,14639
PCDHGB4,8641,-0.17058400614830305,0.0033464549469980026,5,141387698.0,141512977.0,5q31.3,False,,14640
KITLG,4254,-0.17065106137323904,0.003333856289000378,12,88492789.0,88580851.0,12q21.32,False,,14641
SPINK7,84651,-0.17066676268471181,0.0033309124674343773,5,148312419.0,148315924.0,5q32,False,,14642
ATXN7L1,222255,-0.17072142213743247,0.0033206827880899272,7,105604772.0,105877400.0,7q22.3,False,,14643
LINC01018,255167,-0.17077749824983512,0.0033102175669715047,5,6582135.0,6613722.0,5p15.31,False,,14644
GSDMA,284110,-0.17077974129433104,0.003309799580428237,17,39953263.0,39977875.0,17q21.1,False,,14645
DTHD1,401124,-0.17078186628385383,0.003309403637293277,4,36281616.0,36347511.0,4p14,False,,14646
SLC25A24,29957,-0.17078469960321718,0.003308875779877389,1,108128729.0,108200877.0,1p13.3,False,,14647
MEIS2,4212,-0.17078611626289897,0.0033086118797798344,15,36889204.0,37102646.0,15q14,False,,14648
P4HA3,283208,-0.17079083846183818,0.0033077323505231633,11,74235801.0,74311685.0,11q13.4,False,,14649
FAM222B,55731,-0.17081539389632172,0.003303162212658314,17,28755966.0,28855232.0,17q11.2,False,,14650
PCDHGB7,56099,-0.17082625495388193,0.0033011426312344995,5,141417642.0,141512977.0,5q31.3,False,,14651
FAM180A,389558,-0.17088799770501129,0.0032896829954702626,7,135728348.0,135748813.0,7q33,False,,14652
RMND5A,64795,-0.1709041712363779,0.003286687105181516,2,86720053.0,86778049.0,2p11.2,False,,14653
SPRR1B,6699,-0.17092967111064938,0.0032819686796740004,1,153031196.0,153032900.0,1q21.3,False,,14654
PNISR,25957,-0.17098161529898004,0.003272376056390839,6,99397629.0,99425963.0,6q16.2,False,,14655
LYN,4067,-0.17098208751887412,0.0032722889673984018,8,55879797.0,56014169.0,8q12.1,False,,14656
CCDC144BP,284047,-0.17102871923339813,0.0032636992678837426,17,18542155.0,18625447.0,17p11.2,False,,14657
DNAJC14,85406,-0.17106661487988495,0.0032567338353923702,12,55818839.0,55830824.0,12q13.2,False,,14658
STK39,27347,-0.17108503145574772,0.00325335363292464,2,167949175.0,168247894.0,2q24.3,False,,14659
ZSCAN30,100101467,-0.1711020313719287,0.0032502362687823146,18,35251058.0,35290268.0,18q12.2,False,,14660
ZFP1,162239,-0.1711270590263061,0.0032456517430072443,16,75148494.0,75172254.0,16q23.1,False,,14661
PAPOLA,10914,-0.17116011441888035,0.003239605692156389,14,96501433.0,96567118.0,14q32.2,False,,14662
ETV3L,440695,-0.1712134752668928,0.003229867177969136,1,157092043.0,157117877.0,1q23.1,False,,14663
DTX3L,151636,-0.171285252690768,0.0032168094401542565,3,122564228.0,122575203.0,3q21.1,False,,14664
TSLP,85480,-0.17128596102060878,0.003216680819710076,5,111070062.0,111078026.0,5q22.1,False,,14665
VIPAS39,63894,-0.17129091932949492,0.0032157806071341105,14,77426674.0,77457952.0,14q24.3,False,,14666
FGF7,2252,-0.17129422486875234,0.0032151805923067594,15,49423170.0,49488775.0,15q21.2,False,,14667
CD274,29126,-0.17129800262790362,0.003214494985353343,9,5450503.0,5470566.0,9p24.1,False,,14668
SIRPB2,284759,-0.17132598165661816,0.0032094213332960163,20,1470741.0,1491587.0,20p13,False,,14669
RBM27,54439,-0.17133105802047788,0.003208501575755095,5,146203550.0,146289462.0,5q32,False,,14670
MPHOSPH8,54737,-0.17135608567485527,0.0032039704495673395,13,19633631.0,19673441.0,13q12.11,False,,14671
GDAP2,54834,-0.171358446774325,0.003203543284440187,1,117863485.0,117929662.0,1p12,False,,14672
UBE2W,55284,-0.17139102994700517,0.0031976536760986597,8,73756076.0,73878913.0,8q21.11,False,,14673
PDPR,55066,-0.17140944652286794,0.003194329111183453,16,70114225.0,70162537.0,16q22.1,False,,14674
MYO6,4646,-0.17143541861703326,0.003189645948248298,6,75748788.0,75919537.0,6q14.1,False,,14675
TECPR2,9895,-0.17143541861703326,0.003189645948248298,14,102362933.0,102502477.0,14q32.31,False,,14676
TLL1,7092,-0.1714396685960784,0.003188880205447791,4,165873058.0,166105178.0,4q32.3,False,,14677
GABRP,2568,-0.17144368246517683,0.003188157156963236,5,170763350.0,170814047.0,5q35.1,False,,14678
AHDC1,27245,-0.17148736280536392,0.003180298293189546,1,27534035.0,27604431.0,1p36.11,False,,14679
RAB14,51552,-0.17152891815602844,0.003172838060998561,9,121178133.0,121223014.0,9q33.2,False,,14680
UBE2Q2P2,100134869,-0.17156480686796605,0.0031664079070210247,15,82391844.0,82420075.0,15q25.2,False,,14681
SLC39A9,55334,-0.17158369566372267,0.0031630283639146745,14,69398015.0,69463644.0,14q24.1,False,,14682
PLEKHG6,55200,-0.17159030674223752,0.003161846296785574,12,6310167.0,6328934.0,12p13.31,False,,14683
SNX19,399979,-0.17159455672128288,0.0031610866080370482,11,130866250.0,130916505.0,11q24.3,False,,14684
SYT8,90019,-0.17159597338096466,0.0031608334152384223,11,1828307.0,1837521.0,11p15.5,False,,14685
INSRR,3645,-0.17168852848017213,0.003144331280681834,1,156840063.0,156859122.0,1q23.1,False,,14686
MANCR,100216001,-0.17174637541717686,0.003134057163275874,10,4579241.0,4678216.0,10p15.1,False,,14687
BDKRB1,623,-0.17175558370510813,0.0031324245034748052,14,96255816.0,96268967.0,14q32.2,False,,14688
VAMP7,6845,-0.1717895835374701,0.003126402901150755,Y,57067747.0,57130289.0,Yq12,False,,14689
NXT2,55916,-0.1718169722913172,0.003121559803141564,X,109535776.0,109544811.0,Xq23,False,,14690
ZNF207,7756,-0.17182972222845283,0.0031193075795078675,17,32350122.0,32381885.0,17q11.2,False,,14691
GOLGA1,2800,-0.17192558286691773,0.003102421336901529,9,124878275.0,124948492.0,9q33.3,False,,14692
HEPHL1,341208,-0.17195155496108327,0.0030978605450461653,11,94021354.0,94114208.0,11q21,False,,14693
ADAMTSL5,339366,-0.1720828320915917,0.0030749007420697847,19,1503045.0,1513604.0,19p13.3,True,-4.1888,14694
NBEAP1,606,-0.17209546397375397,0.0030726996426429145,15,20657638.0,20688408.0,15q11.2,False,,14695
RANBP6,26953,-0.17212769298151387,0.0030670902280240365,9,6011025.0,6015639.0,9p24.1,False,,14696
IP6K3,117283,-0.17213394989510822,0.0030660022983053812,6,33721314.0,33750520.0,6p21.31,False,,14697
SPPL3,121665,-0.1721509498112892,0.003063048181431134,12,120762510.0,120904414.0,12q24.31,False,,14698
LY6G6C,80740,-0.17220761619855907,0.0030532197661375013,6,31718648.0,31721746.0,6p21.33,False,,14699
SEPTIN8,23176,-0.1722268591592362,0.003049888713869634,5,132750138.0,132807241.0,5q31.1,False,,14700
CDH3,1001,-0.17223205357806926,0.0030489900994749544,16,68636189.0,68727468.0,16q22.1,False,,14701
ZNF468,90333,-0.17228163666693042,0.0030404244998420036,19,52835761.0,52857649.0,19q13.41,False,47.143916,14702
TC2N,123036,-0.1723869417032735,0.003022305185359664,14,91779746.0,91867536.0,14q32.12,False,,14703
ZNF774,342132,-0.17240205273987885,0.0030197131592457115,15,90352240.0,90369146.0,15q26.1,False,,14704
ZNF248,57209,-0.17241244157754498,0.0030179323116713203,10,37773571.0,37858107.0,10p11.21,False,,14705
RERG,85004,-0.17248646204591633,0.003005271334660053,12,15107783.0,15390485.0,12p12.3,False,,14706
IRAK3,11213,-0.17250641333643424,0.003001866984358004,12,66188995.0,66254622.0,12q14.3,False,,14707
KY,339855,-0.172515975789286,0.003000236554569976,3,134599923.0,134651677.0,3q22.2,False,,14708
SH3PXD2B,285590,-0.17253380209028135,0.002997199256861831,5,172323171.0,172454536.0,5q35.1,False,,14709
RASGRP1,10125,-0.17259377401680864,0.0029870015387111265,15,38488103.0,38565575.0,15q14,False,,14710
PLEKHG3,26030,-0.1726433571056698,0.0029785941471396444,14,64704102.0,64750249.0,14q23.3,False,,14711
COPB1,1315,-0.17264760708471516,0.0029778745139573664,11,14443357.0,14500027.0,11p15.2,False,,14712
ANK1,286,-0.17265280150354823,0.0029769951766051967,8,41653220.0,41896812.0,8p11.21,False,,14713
FBXL3,26224,-0.17268727355580404,0.0029711655437426993,13,76992598.0,77027211.0,13q22.3,False,,14714
ZC2HC1A,51101,-0.1727392177441347,0.0029624007350363634,8,78666050.0,78719765.0,8q21.13,False,,14715
CSNK1A1,1452,-0.1727392177441347,0.0029624007350363634,5,149492982.0,149551577.0,5q32,False,,14716
FBXO28,23219,-0.1727839605790833,0.00295486987003727,1,224114086.0,224162047.0,1q42.11,False,,14717
INPP5D,3635,-0.17279399525182892,0.0029531832775064825,2,233059967.0,233207903.0,2q37.1,False,,14718
SALL3,27164,-0.17279470358166993,0.0029530642569437077,18,78979419.0,79002677.0,18q23,False,,14719
HECW2,57520,-0.172855383838038,0.002942884312409849,2,196189099.0,196593684.0,2q32.3,False,,14720
OR10AD1,121275,-0.172861522696659,0.0029418562113538854,12,48202339.0,48203292.0,12q13.11,False,,14721
RALGAPA1,253959,-0.17293849453936727,0.002928993052467867,14,35538352.0,35809325.0,14q13.2,False,,14722
ZMYM5,9205,-0.1729403834189429,0.0029286780350492275,13,19823482.0,19864935.0,13q12.11,False,,14723
PARP14,54625,-0.1729800498900318,0.0029220697709568537,3,122680212.0,122730840.0,3q21.1,False,,14724
CLDN8,9073,-0.17301617471191633,0.0029160633125862906,21,30214006.0,30216097.0,21q22.11,False,,14725
UPK3B,105375355,-0.17303246629825653,0.0029133581872645463,7,76510353.0,76532774.0,7q11.23,False,,14726
SDCBP2,27111,-0.17305501479819085,0.0029096178961940627,20,1309909.0,1329211.0,20p13,False,,14727
SFXN3,81855,-0.17305843839242185,0.0029090503800201267,10,101031229.0,101041244.0,10q24.31,False,,14728
MAP3K4,4216,-0.17308441048658718,0.00290474835730186,6,160991344.0,161117385.0,6q26,False,,14729
YTHDC2,64848,-0.17312832693672142,0.0028974871688509265,5,113513677.0,113595291.0,5q22.2,False,,14730
EMBP1,647121,-0.17328309700695232,0.0028720285442061203,1,121519345.0,121568791.0,1p11.2,False,,14731
LOC644936,644936,-0.17329171502001617,0.002870616928779314,,,,,False,,14732
ZNF567,163081,-0.17337624238102722,0.0028568048576175413,19,36687268.0,36762843.0,19q13.12,False,30.995423,14733
YIPF4,84272,-0.17342346437041867,0.002849114923190049,2,32277868.0,32320896.0,2p22.3,False,,14734
ASPA,443,-0.17348544323149517,0.0028390504178643283,17,3472374.0,3503405.0,17p13.2,False,,14735
GPR68,8111,-0.17353632492506454,0.002830812089018778,14,91232530.0,91264777.0,14q32.11,False,,14736
CCDC90B,60492,-0.17353974851929554,0.002830258550423461,11,83245626.0,83286390.0,11q14.1,False,,14737
MLLT11,10962,-0.17354860264230632,0.0028288274410239165,1,151054177.0,151069544.0,1q21.3,False,,14738
LAMA3,3909,-0.17359310936730799,0.002821643683109611,18,23689414.0,23957475.0,18q11.2,False,,14739
MTERF1,7978,-0.17360951900862154,0.0028189992140567168,7,91689903.0,91880732.0,7q21.2,False,,14740
BMS1P2,642826,-0.17361329676777282,0.002818390734348555,10,47540077.0,47551919.0,10q11.22,False,,14741
ARHGAP20,57569,-0.1736134148227464,0.002818371721280431,11,110577042.0,110713189.0,11q22.3,False,,14742
RBL1,5933,-0.1736449355006653,0.002813299399012501,20,36996088.0,37096034.0,20q11.23,False,,14743
SNCG,6623,-0.17364918547971042,0.0028126161252510083,10,86955753.0,86963264.0,10q23.2,False,,14744
SLC9A3-OT1,25845,-0.17374929609722067,0.002796564771273801,5,466124.0,473098.0,5p15.33,False,,14745
ANXA2P1,303,-0.17375401829615988,0.002795809691523426,4,153307792.0,153308717.0,4q31.3,False,,14746
FMO3,2328,-0.1737562613406558,0.0027954510935357143,1,171085113.0,171118675.0,1q24.3,False,,14747
ACBD5,91452,-0.17377337931181036,0.0027927158007778506,10,27168135.0,27243046.0,10p12.1,False,,14748
TPP2,7174,-0.17378187926990085,0.0027913584901842897,13,102596936.0,102679958.0,13q33.1,False,,14749
SERPINB10,5273,-0.1737908514478852,0.0027899264237225842,18,63907958.0,63936111.0,18q22.1,False,,14750
ABCA9,10350,-0.17380926802374796,0.00278698901008573,17,68974488.0,69061087.0,17q24.2,False,,14751
MATN2,4147,-0.17388860096592573,0.0027743676337613128,8,97868840.0,98037356.0,8q22.1,False,,14752
SLC6A1,6529,-0.1739030036726903,0.002772081831360259,3,10992177.0,11039247.0,3p25.3,False,,14753
NXPE3,91775,-0.17392779521712076,0.002768151261207733,3,101778900.0,101843743.0,3q12.3,False,,14754
COL6A4P1,344875,-0.17393074659145769,0.002767683673687536,3,15151833.0,15180961.0,3p25.1,False,,14755
C14ORF132,56967,-0.17395329509139223,0.002764113673221042,14,96039323.0,96095498.0,14q32.2,False,,14756
PDCD10,11235,-0.1739740727667245,0.0027608277443860177,3,167677517.0,167735039.0,3q26.1,False,,14757
TBC1D12,23232,-0.17399721154152648,0.0027571725926458326,10,94402377.0,94537452.0,10q23.33,False,,14758
ABCA6,23460,-0.17400571149961697,0.0027558309886812397,17,69074255.0,69143342.0,17q24.2,False,,14759
MTRF1,9617,-0.17407512782402246,0.0027448967423853348,13,41216145.0,41311831.0,13q14.11,False,,14760
PSCA,8000,-0.17408598888158267,0.0027431895135678233,8,142670308.0,142682725.0,8q24.3,False,,14761
SLC1A3,6507,-0.1741095998762785,0.002739481475394786,5,36596584.0,36688335.0,5p13.2,False,,14762
TRHDE,29953,-0.17411916232913027,0.0027379810164450446,12,72087266.0,72670758.0,12q21.1,False,,14763
CLOCK,9575,-0.17422954372933308,0.0027207148965513713,4,55427903.0,55547491.0,4q12,False,,14764
R3HDM2,22864,-0.1742720435197853,0.00271409341014183,12,57253762.0,57431051.0,12q13.3,False,,14765
NPEPPS,9520,-0.17431088360606006,0.002708054921317231,17,47522942.0,47624707.0,17q21.32,False,,14766
ZNF135,7694,-0.17439045265818476,0.0026957223991278204,19,58059238.0,58086310.0,19q13.43,False,52.367393,14767
ZNF550,162972,-0.17442268166594466,0.002690741723487594,19,57535257.0,57559870.0,19q13.43,False,51.843412,14768
TAS2R5,54429,-0.1744807647128963,0.0026817866804958895,7,141790217.0,141791367.0,7q34,False,,14769
CLK2,1196,-0.17455820877549844,0.002669888772226339,1,155262747.0,155278491.0,1q22,False,,14770
MTSS2,92154,-0.1746077918643596,0.0026622964303351614,16,70661204.0,70686086.0,16q22.1,False,,14771
COL8A2,1296,-0.17461818070202573,0.0026607081435699514,1,36095239.0,36125234.0,1p34.3,False,,14772
NODAL,4838,-0.17461912514181344,0.0026605637965950147,10,70431936.0,70447951.0,10q22.1,False,,14773
OPHN1,4983,-0.17466115271237204,0.002654147560257138,X,67949349.0,68434120.0,Xq12,False,,14774
